tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,nconst,director
tt0465602,movie,Shoot 'Em Up,2007,86,Action,6.7,141485,nm0205157,Michael Davis
tt0465624,movie,My Super Ex-Girlfriend,2006,96,"Comedy,Romance,Sci-Fi",5.1,60165,nm0718645,Ivan Reitman
tt0465670,movie,Wilderness,2006,93,Horror,6.1,8980,nm1068186,M.J. Bassett
tt0465676,movie,The Banquet,2006,131,"Action,Drama,Fantasy",6.4,6459,nm0271815,Xiaogang Feng
tt0465967,movie,Dobrinya and the Dragon,2006,65,"Adventure,Animation,Comedy",7.1,1692,nm0538770,Ilya Maksimov
tt0466043,movie,Khottabych,2006,92,"Adventure,Comedy,Fantasy",6.2,1484,nm1963851,Pyotr Tochilin
tt0466103,movie,Pyl,2005,107,"Comedy,Drama,Sci-Fi",7.2,1269,nm1959192,Sergey Loban
tt0466342,movie,Date Movie,2006,83,"Comedy,Romance",2.8,55790,nm0783536,Aaron Seltzer
tt0466399,movie,Ten Canoes,2006,90,"Adventure,Comedy,Drama",7,4298,nm0208854,Rolf de Heer
tt0466449,movie,Island of Lost Souls,2007,100,"Action,Adventure,Family",5.6,1609,nm1064048,Nikolaj Arcel
tt0466460,movie,Khosla Ka Ghosla!,2006,135,"Comedy,Crime,Drama",8.3,20878,nm1962313,Dibakar Banerjee
tt0466500,movie,Life Hits,2006,93,Drama,6.3,1194,nm0160157,Christian E. Christiansen
tt0466561,movie,The Border Post,2006,94,"Comedy,Drama",7.6,5509,nm0342748,Rajko Grlic
tt0466664,movie,Alien Autopsy,2006,95,"Biography,Comedy,Sci-Fi",5.8,7065,nm0132600,Jonny Campbell
tt0466665,movie,The Architect,2006,82,"Crime,Drama,Romance",5.5,1094,nm0851437,Matt Tauber
tt0466669,movie,Almost Normal,2005,90,"Comedy,Drama,Romance",5.4,1116,nm0600510,Marc Moody
tt0466713,movie,Military Academy,2007,85,Comedy,5,1323,nm0377153,Granz Henman
tt0466766,movie,Drive Thru,2007,83,"Comedy,Horror",4.5,3880,nm0184792,Brendan Cowles
tt0466816,movie,Hallam Foe,2007,95,"Drama,Mystery,Romance",7,11973,nm0533284,David Mackenzie
tt0466839,movie,I Could Never Be Your Woman,2007,97,"Comedy,Drama,Romance",6,16572,nm0002132,Amy Heckerling
tt0466856,movie,ATL,2006,105,"Comedy,Crime,Drama",6.1,10451,nm1309090,Chris Robinson
tt0466893,movie,Margaret,2011,150,Drama,6.4,15214,nm0518836,Kenneth Lonergan
tt0466909,movie,The Omen,2006,110,"Horror,Thriller",5.5,54778,nm0601382,John Moore
tt0467003,movie,Sye,2004,167,"Action,Drama,Sport",7.4,1892,nm1442514,S.S. Rajamouli
tt0467110,movie,Underdog,2007,84,"Action,Adventure,Comedy",4.7,18837,nm0238865,Frederik Du Chau
tt0467167,movie,Beneath,2007,82,"Horror,Mystery,Thriller",5.4,3833,nm1390673,Dagen Merrill
tt0467197,movie,Max Payne,2008,100,"Action,Crime,Drama",5.4,119444,nm0601382,John Moore
tt0467200,movie,The Other Boleyn Girl,2008,115,"Biography,Drama,History",6.7,99678,nm0149491,Justin Chadwick
tt0467406,movie,Juno,2007,96,"Comedy,Drama",7.4,475773,nm0718646,Jason Reitman
tt0468094,movie,The Road to Guantanamo,2006,95,"Documentary,Drama,War",7.4,10979,nm1475971,Mat Whitecross
tt0468489,movie,Half Nelson,2006,106,Drama,7.2,81834,nm0281396,Ryan Fleck
tt0468492,movie,The Host,2006,120,"Action,Drama,Horror",7.1,93481,nm0094435,Bong Joon Ho
tt0468526,movie,Old Joy,2006,76,Drama,6.7,5794,nm0716980,Kelly Reichardt
tt0468536,movie,Prey,2007,92,"Adventure,Drama,Horror",4.7,7456,nm0740213,Darrell Roodt
tt0468565,movie,Tsotsi,2005,94,"Crime,Drama",7.2,27111,nm0004303,Gavin Hood
tt0468569,movie,The Dark Knight,2008,152,"Action,Crime,Drama",9,2175147,nm0634240,Christopher Nolan
tt0468644,movie,Love Is All,2007,110,"Comedy,Romance",7,7326,nm0003400,Joram Lürsen
tt0468683,movie,The Red Shoes,2005,103,"Horror,Thriller",5.8,2702,nm1079050,Yong-gyun Kim
tt0468704,movie,Deiji,2006,110,"Drama,Romance",7.5,5581,nm0490487,Andrew Lau
tt0468795,movie,Linda Linda Linda,2005,114,"Comedy,Drama,Music",7.5,3142,nm0633729,Nobuhiro Yamashita
tt0468820,movie,Noriko's Dinner Table,2005,159,"Drama,Horror",7.1,3896,nm0814469,Sion Sono
tt0468965,movie,When a Man Falls,2007,86,"Drama,Thriller",5.1,1216,nm1435316,Ryan Eslinger
tt0469021,movie,Alan Partridge,2013,90,"Action,Comedy,Crime",6.9,28727,nm0523276,Declan Lowney
tt0469045,movie,Broken,2006,97,"Drama,Thriller",5.5,1338,nm0924429,Alan White
tt0469062,movie,Danika,2006,79,"Drama,Horror,Mystery",5.6,3288,nm1033517,Ariel Vromen
tt0469099,movie,Hey Hey It's Esther Blueburger,2008,103,"Comedy,Drama",6.3,1351,nm1830797,Cathy Randall
tt0469184,movie,Shanghai Kiss,2007,106,"Comedy,Drama,Romance",6.6,5157,nm0465462,Kern Konwiser
tt0469263,movie,The Astronaut Farmer,2006,104,"Adventure,Drama,Sci-Fi",6.3,21616,nm0689187,Michael Polish
tt0469429,movie,Her Best Move,2007,101,"Comedy,Family,Romance",5.5,2165,nm1976610,Norm Hunter
tt0469443,movie,Izzat,2005,107,"Action,Crime,Thriller",6.3,2030,nm1975024,Ulrik Imtiaz Rolfsen
tt0469494,movie,There Will Be Blood,2007,158,Drama,8.2,483009,nm0000759,Paul Thomas Anderson
tt0469519,movie,Park,2006,86,"Comedy,Drama",5.7,1144,nm0900820,Kurt Voelker
tt0469623,movie,Things We Lost in the Fire,2007,118,Drama,7.2,27042,nm0081540,Susanne Bier
tt0469636,movie,Turist Ömer Yamyamlar Arasinda,1970,82,"Adventure,Comedy",6.8,1351,nm0762517,Hulki Saner
tt0469640,movie,Bathory: Countess of Blood,2008,141,"Biography,Drama,Fantasy",5.9,4051,nm0416036,Juraj Jakubisko
tt0469641,movie,World Trade Center,2006,129,"Drama,History,Thriller",5.9,75546,nm0000231,Oliver Stone
tt0469683,movie,Automaton Transfusion,2006,75,Horror,3.7,2225,nm1921345,Steven C. Miller
tt0469684,movie,Bloody Mary,2006,93,"Horror,Thriller",3.4,1291,nm1064419,Richard Valentine
tt0469689,movie,The Last Time,2006,96,"Comedy,Drama,Thriller",6.1,3436,nm1003636,Michael Caleo
tt0469754,movie,The Boss of It All,2006,99,Comedy,6.7,10632,nm0001885,Lars von Trier
tt0469785,movie,A Limousine the Colour of Midsummer's Eve,1981,84,"Comedy,Drama",8.7,1034,nm0834168,Janis Streics
tt0469802,movie,Ne Olacak Simdi,1979,83,"Comedy,Romance",7.6,2354,nm0947998,Atif Yilmaz
tt0469849,movie,Too Beautiful,2005,97,Comedy,2.9,4540,nm0320306,Ugo Fabrizio Giordani
tt0469897,movie,Diggers,2006,96,"Comedy,Drama",6.3,2360,nm0225869,Katherine Dieckmann
tt0469903,movie,The Express,2008,130,"Biography,Drama,Sport",7.3,19119,nm0001219,Gary Fleder
tt0470000,movie,Wicked Little Things,2006,94,"Drama,Fantasy,Horror",5.1,7820,nm0136592,J.S. Cardone
tt0470055,movie,Open Water 2: Adrift,2006,94,"Adventure,Drama,Horror",5.1,16843,nm0394841,Hans Horn
tt0470679,movie,August,2008,88,Drama,5.3,3947,nm0157222,Austin Chick
tt0470685,movie,The Bathroom,2005,87,Crime,3.9,1471,nm0022858,Mustafa Altioklar
tt0470705,movie,Bug,2006,102,"Drama,Horror,Thriller",6.1,31908,nm0001243,William Friedkin
tt0470732,movie,Bernard and Doris,2006,102,"Biography,Comedy,Drama",6.5,3489,nm0000837,Bob Balaban
tt0470752,movie,Ex Machina,2014,108,"Drama,Mystery,Sci-Fi",7.7,444218,nm0307497,Alex Garland
tt0470761,movie,First Born,2007,95,"Drama,Horror,Mystery",4.8,3072,nm1983465,Isaac Webb
tt0470833,movie,Keloglan vs. the Black Prince,2006,105,Comedy,1.6,9062,nm1000987,Tayfun Güneyer
tt0470869,movie,Neal 'N' Nikki,2005,122,"Comedy,Musical,Romance",3.2,1384,nm0754818,Arjun Sablok
tt0470967,movie,Voice,2005,104,Horror,6.4,1416,nm1117726,Equan Choi
tt0470993,movie,Crazy Eights,2006,80,Horror,3.9,3037,nm1684092,Jimi Jones
tt0471009,movie,Just Like the Son,2006,86,Drama,6.5,1101,nm0293533,Morgan J. Freeman
tt0471030,movie,Red Road,2006,113,"Drama,Mystery,Thriller",6.8,11723,nm0036349,Andrea Arnold
tt0471041,movie,The Tournament,2009,95,"Action,Thriller",6.1,33404,nm1470993,Scott Mann
tt0471042,movie,Tower Heist,2011,104,"Action,Comedy,Crime",6.2,128207,nm0711840,Brett Ratner
tt0471359,movie,Defenders of Riga,2007,118,"Action,Drama,History",6.8,1849,nm1040181,Aigars Grauba
tt0471395,movie,What Is a Man Without a Moustache?,2005,109,"Comedy,Drama,Romance",6.9,1651,nm0398596,Hrvoje Hribar
tt0471571,movie,Athadu,2005,172,"Action,Thriller",8.2,11091,nm1894520,Trivikram Srinivas
tt0471834,movie,Nana,2005,113,"Drama,Music,Romance",7.1,3297,nm0960025,Kentarô Ohtani
tt0471957,movie,Beauty and the Bastard,2005,102,"Drama,Music,Romance",6.5,3092,nm1933648,Dome Karukoski
tt0472033,movie,9,2009,79,"Action,Adventure,Animation",7.1,128629,nm0009942,Shane Acker
tt0472043,movie,Apocalypto,2006,139,"Action,Adventure,Drama",7.8,277525,nm0000154,Mel Gibson
tt0472050,movie,Bart Got a Room,2008,80,Comedy,5.6,3941,nm0373033,Brian Hecker
tt0472062,movie,Charlie Wilson's War,2007,102,"Biography,Comedy,Drama",7,105074,nm0001566,Mike Nichols
tt0472071,movie,Death Defying Acts,2007,97,"Drama,History,Romance",5.8,9447,nm0000788,Gillian Armstrong
tt0472126,movie,Local Color,2006,107,Drama,6.9,1417,nm0303032,George Gallo
tt0472156,movie,Pu-239,2006,97,Drama,6.9,3427,nm1994243,Scott Z. Burns
tt0472160,movie,Penelope,2006,104,"Comedy,Fantasy,Romance",6.7,58472,nm0657372,Mark Palansky
tt0472181,movie,The Smurfs,2011,103,"Adventure,Animation,Comedy",5.4,79955,nm0331532,Raja Gosnell
tt0472198,movie,Notorious,2009,122,"Biography,Crime,Drama",6.7,39355,nm0863387,George Tillman Jr.
tt0472205,movie,Watching the Detectives,2007,91,"Comedy,Romance",6.4,4028,nm0815418,Paul Soter
tt0472259,movie,Alone with Her,2006,78,"Crime,Drama,Thriller",6,3707,nm0629376,Eric Nicholas
tt0472268,movie,The Flying Scotsman,2006,96,"Drama,Sport",7.1,4922,nm0533559,Douglas Mackinnon
tt0472399,movie,The Mechanic,2011,93,"Action,Thriller",6.6,145243,nm0922346,Simon West
tt0472458,movie,Dumplings,2004,91,"Drama,Horror",6.7,8390,nm0150897,Fruit Chan
tt0472465,movie,Infection,2005,81,Horror,4.2,1279,nm0089502,Albert Pyun
tt0472562,movie,Shake Hands with the Devil,2007,112,"Drama,History,War",7.6,3128,nm0006854,Roger Spottiswoode
tt0472582,movie,2:37,2006,95,Drama,6.8,6845,nm1994122,Murali K. Thalluri
tt0472767,movie,Love Me Tomorrow,2005,90,"Comedy,Drama,Romance",6.2,1253,nm0639033,Petter Næss
tt0473024,movie,Crossover,2006,95,"Action,Sport",2.1,8890,nm0926211,Preston A. Whitmore II
tt0473064,movie,Doomsday: The Sinking of Japan,2006,135,"Adventure,Drama,Sci-Fi",5.6,1324,nm0383688,Shinji Higuchi
tt0473074,movie,The Gymnast,2006,96,"Drama,Romance,Sport",6.3,2001,nm0268051,Ned Farr
tt0473075,movie,Prince of Persia: The Sands of Time,2010,116,"Action,Fantasy",6.6,262220,nm0001565,Mike Newell
tt0473102,movie,The Perfect Game,2010,118,"Comedy,Drama,Family",6.9,3172,nm0213100,William Dear
tt0473107,movie,Wal-Mart: The High Cost of Low Price,2005,98,Documentary,6.8,4362,nm0339254,Robert Greenwald
tt0473174,movie,Coffee Date,2006,91,"Comedy,Romance",6.2,1384,nm1274384,Stewart Wade
tt0473188,movie,Bobby Z,2007,97,"Action,Crime,Thriller",5.9,13740,nm0381273,John Herzfeld
tt0473267,movie,Solstice,2008,91,"Horror,Mystery",5.4,5789,nm0617130,Daniel Myrick
tt0473308,movie,Waitress,2007,108,"Comedy,Drama,Romance",7,42530,nm0791248,Adrienne Shelly
tt0473310,movie,Ram Gopal Varma Ki Aag,2007,171,"Action,Adventure,Comedy",1.7,6443,nm0890060,Ram Gopal Varma
tt0473333,movie,The Backwoods,2006,97,"Drama,Horror,Thriller",5.7,5162,nm1840195,Koldo Serra
tt0473348,movie,Dead Men Walking,2005,82,"Action,Horror,Sci-Fi",4.1,1180,nm1910620,Peter Mervis
tt0473356,movie,The Flock,2007,105,"Crime,Drama,Mystery",5.7,10772,nm0490487,Andrew Lau
tt0473360,movie,Goal II: Living the Dream,2007,115,"Adventure,Drama,Sport",5.9,30364,nm1429471,Jaume Collet-Serra
tt0473364,movie,The Heavy,2009,102,Thriller,5,1953,nm1668000,Marcus Warren
tt0473367,movie,Jaane Tu... Ya Jaane Na,2008,155,"Comedy,Drama,Romance",7.5,24027,nm1063072,Abbas Tyrewala
tt0473444,movie,Curse of the Golden Flower,2006,111,"Action,Adventure,Drama",7,41031,nm0955443,Yimou Zhang
tt0473453,movie,The Bondage,2006,100,"Biography,Drama",8.1,1783,nm0020502,Eric Allen Bell
tt0473464,movie,Cherry Crush,2007,89,"Drama,Thriller",5.5,2579,nm0225109,Nicholas DiBella
tt0473488,movie,A Guide to Recognizing Your Saints,2006,100,"Crime,Drama",7,24371,nm1996918,Dito Montiel
tt0473492,movie,Tangier,2006,105,Drama,7.1,1526,nm0575318,Frank van Mechelen
tt0473514,movie,Mulberry St,2006,84,"Horror,Sci-Fi,Thriller",5.6,5523,nm0585344,Jim Mickle
tt0473567,movie,...Yahaan,2005,142,"Drama,Romance,War",7.4,1016,nm1999473,Shoojit Sircar
tt0473604,movie,Anukokunda Oka Roju,2005,145,"Mystery,Thriller",8,1316,nm1923369,Chandra Sekhar Yeleti
tt0473658,movie,Inuyasha the Movie 4: Fire on the Mystic Island,2004,89,"Action,Adventure,Animation",7.4,1435,nm0794000,Toshiya Shinohara
tt0473692,movie,Neil Young: Heart of Gold,2006,103,"Documentary,Music",7.7,2742,nm0001129,Jonathan Demme
tt0473697,movie,Satanás,2007,95,"Crime,Drama",7.2,1544,nm1223381,Andrés Baiz
tt0473700,movie,September Dawn,2007,111,"Drama,History,Romance",5.8,2817,nm0128883,Christopher Cain
tt0473705,movie,State of Play,2009,127,"Crime,Drama,Mystery",7.1,130292,nm0531817,Kevin Macdonald
tt0473707,movie,Sons,2006,103,Drama,7.1,1368,nm1360920,Erik Richter Strand
tt0473709,movie,The TV Set,2006,88,"Comedy,Drama",6.5,5407,nm0440458,Jake Kasdan
tt0473753,movie,Angel-A,2005,91,"Comedy,Drama,Fantasy",7.1,30838,nm0000108,Luc Besson
tt0473829,movie,Camping,2006,95,Comedy,4.9,3158,nm0648902,Fabien Onteniente
tt0474622,movie,Family Law,2006,102,"Comedy,Drama",6.9,1419,nm0122184,Daniel Burman
tt0474642,movie,En la cama,2005,85,Drama,6.2,3064,nm1498570,Matías Bize
tt0474791,movie,The Maid,2005,93,"Drama,Horror,Mystery",5.9,1128,nm0867210,Kelvin Tong
tt0475169,movie,13 Tzameti,2005,93,"Crime,Drama,Horror",7.4,16363,nm1201875,Géla Babluani
tt0475217,movie,All In,2006,98,Drama,3.7,1282,nm0885014,Nick Vallelonga
tt0475228,movie,Bone Dry,2007,100,"Action,Drama,Thriller",5.5,1123,nm2012022,Brett A. Hart
tt0475252,movie,Jack and Jill vs. the World,2008,90,"Comedy,Drama,Romance",5.5,2795,nm1060984,Vanessa Parise
tt0475271,movie,Fetching Cody,2005,86,"Drama,Fantasy,Romance",6.7,1333,nm0712801,David Ray
tt0475276,movie,United 93,2006,111,"Drama,History,Thriller",7.5,94985,nm0339030,Paul Greengrass
tt0475286,movie,Graduation,2007,89,"Comedy,Crime,Drama",6.5,1605,nm0562476,Michael Mayer
tt0475289,movie,Hack!,2007,89,"Comedy,Horror",4.1,2052,nm0283550,Matt Flynn
tt0475290,movie,"Hail, Caesar!",2016,106,"Comedy,Drama,Music",6.3,116174,nm0001053,Ethan Coen
tt0475298,movie,Hood of Horror,2006,84,"Comedy,Horror",4.1,2693,nm0864468,Stacy Title
tt0475317,movie,Tough Enough,2006,98,"Crime,Drama",7.1,3291,nm0118345,Detlev Buck
tt0475323,movie,The Lodge,2008,83,"Horror,Thriller",3.9,1216,nm1820135,Brad Helmink
tt0475331,movie,The Magic Flute,2006,135,"Drama,Musical,Romance",6.6,1068,nm0000110,Kenneth Branagh
tt0475355,movie,Pride,2007,104,"Drama,Sport",6.1,6012,nm1549343,Sunu Gonera
tt0475380,movie,Scenes of a Sexual Nature,2006,91,"Comedy,Drama,Romance",6,4882,nm0089636,Ed Blum
tt0475394,movie,Smokin' Aces,2006,109,"Action,Crime,Drama",6.7,133814,nm0138620,Joe Carnahan
tt0475417,movie,Unearthed,2007,93,"Horror,Mystery,Sci-Fi",4,3504,nm0505075,Matthew Leutwyler
tt0475532,movie,Cello,2005,94,"Horror,Mystery",6,2424,nm2012736,Woo-cheol Lee
tt0475590,movie,Scary Hair,2005,106,"Drama,Horror",5.5,1157,nm2008414,Shin-yeon Won
tt0475616,movie,Duelist,2005,108,"Action,Comedy,Mystery",5.9,1279,nm0497934,Myung-se Lee
tt0475645,movie,Vaah! Life Ho Toh Aisi!,2005,153,"Comedy,Drama,Family",4.4,1948,nm0542498,Mahesh Manjrekar
tt0475711,movie,Sad Movie,2005,108,"Comedy,Drama,Romance",7.3,3023,nm1729144,Jong-kwan Kwon
tt0475723,movie,Shinobi: Heart Under Blade,2005,107,"Action,Drama,Fantasy",6.9,11908,nm1033087,Ten Shimoyama
tt0475750,movie,Typhoon,2005,124,Action,5.8,1204,nm0477041,Kyung-taek Kwak
tt0475756,movie,Thirupaachi,2005,178,"Action,Drama",5.8,2486,nm1896833,Perarasu
tt0475783,movie,Welcome to Dongmakgol,2005,133,"Comedy,Drama,War",7.7,6311,nm2019556,Kwang-Hyun Park
tt0475860,movie,Paraiso Travel,2008,110,Drama,7.1,2002,nm1868746,Simon Brand
